Subject,Problem,Onset,Answer,Choice,RT,Accurate
576,18,56.106,1,1,2.372,1
576,19,59.189,1,1,3.444,1
576,20,63.339,4,2,6.056,0
576,21,70.105,5,5,4.949,1
576,22,75.771,5,5,3.462,1
576,23,79.938,2,2,13.876,1
576,24,94.52,2,1,9.872,0
576,25,105.102,1,1,9.657,1
576,26,115.468,5,5,16.281,1
576,27,132.45,4,4,13.009,1
576,28,146.166,3,4,5.229,0
576,29,152.099,3,5,12.565,0
576,30,165.381,4,3,16.573,0
576,31,182.663,1,3,38.219,0
576,32,221.594,4,3,9.665,0
576,33,231.976,2,1,29.447,0
576,34,262.141,3,1,22.284,0
576,35,285.139,5,2,21.688,0
577,6,5.781,1,1,3.114,1
577,7,9.612,1,1,3.328,1
577,8,13.643,3,3,2.238,1
577,9,16.591,5,5,4.688,1
577,10,21.988,5,5,6.026,1
577,11,28.717,5,5,3.483,1
577,12,32.914,2,2,2.327,1
577,13,35.945,3,4,3.679,0
577,14,40.326,1,1,5.495,1
577,15,46.522,2,2,3.367,1
577,16,50.603,4,4,4.386,1
577,17,55.699,3,3,3.744,1
577,18,60.146,1,1,2.361,1
577,19,63.211,1,5,4.899,0
577,20,68.824,4,4,12.839,1
577,21,82.366,5,5,6.568,1
577,22,89.644,5,3,4.323,0
577,23,94.674,2,2,6.818,1
577,24,102.203,2,2,7.428,1
577,25,110.347,1,2,3.872,0
577,26,114.928,5,3,6.583,0
577,27,122.223,4,2,8.264,0
577,28,131.201,3,1,10.148,0
577,29,142.06,3,1,8.046,0
577,30,150.821,4,1,11.508,0
577,31,163.047,1,3,4.349,0
577,32,168.11,4,1,9.091,0
577,33,177.904,2,4,2.945,0
577,34,181.552,3,2,1.486,0
577,35,183.75,5,1,12.251,0
578,6,5.564,1,1,2.864,1
578,7,9.13,1,1,3.246,1
578,8,13.08,3,3,2.442,1
578,9,16.229,5,5,4.119,1
578,10,21.062,5,5,4.387,1
578,11,26.162,5,5,3.338,1
578,12,30.212,2,2,6.471,1
578,13,37.394,3,3,5.873,1
578,14,43.977,1,1,6.49,1
578,15,51.177,2,3,4.958,0
578,16,56.843,4,4,6.689,1
578,17,64.242,3,3,13.227,1
578,18,78.174,1,1,5.862,1
578,19,84.741,1,1,7.256,1
578,20,92.707,4,4,8.02,1
578,21,101.439,5,5,8.561,1
578,22,110.705,5,5,12.004,1
578,23,123.421,2,3,15.884,0
578,24,140.02,2,2,18.303,1
578,25,159.035,1,1,10.262,1
578,26,170,5,4,13.872,0
578,27,184.583,4,4,24.713,1
578,28,209.997,3,3,23.515,1
578,29,234.229,3,3,16.507,1
578,30,251.444,4,1,16.287,0
578,31,268.443,1,1,29.151,1
578,32,298.307,4,4,20.455,1
578,33,319.472,2,3,35.003,0
578,34,355.186,3,3,28.611,1
578,35,384.5,5,2,32.76,0
579,6,4.294,1,1,2.457,1
579,7,7.461,1,1,2.511,1
579,8,10.677,3,3,2.26,1
579,9,13.644,5,5,2.85,1
579,10,17.21,5,5,4.419,1
579,11,22.343,5,5,2.425,1
579,12,25.476,2,2,3.014,1
579,13,29.192,3,3,5.111,1
579,14,35.009,1,1,2.385,1
579,15,38.108,2,2,7.427,1
579,16,46.241,4,4,3.509,1
579,17,50.457,3,3,8.376,1
579,18,59.54,1,2,5.425,0
579,19,65.673,1,5,9.542,0
579,20,75.922,4,4,4.571,1
579,21,81.205,5,5,10.845,1
579,22,92.754,5,3,4.333,0
579,23,97.803,2,2,7.252,1
579,24,105.77,2,2,6.92,1
579,25,113.402,1,1,10.91,1
579,26,125.018,5,5,11.41,1
579,27,137.134,4,4,31.698,1
579,28,169.548,3,3,11.381,1
579,29,181.63,3,3,4.427,1
579,30,186.763,4,1,22.596,0
579,31,210.061,1,3,33.859,0
579,32,244.625,4,3,7.718,0
579,33,253.058,2,1,32.128,0
579,34,285.889,3,4,45.785,0
579,35,332.385,5,3,33.892,0
581,6,4.888,1,1,3.477,1
581,7,9.071,1,1,4.735,1
581,8,14.521,3,3,2.9,1
581,9,18.137,5,5,5.481,1
581,10,24.32,5,5,9.149,1
581,11,34.186,5,5,3.273,1
581,12,38.169,2,2,6.11,1
581,13,44.985,3,3,3.392,1
581,14,49.084,1,2,4.169,0
581,15,53.967,2,2,5.031,1
581,16,59.7,4,4,4.981,1
581,17,65.383,3,5,30.102,0
581,18,96.197,1,1,3.498,1
581,19,100.397,1,1,11.855,1
581,20,112.963,4,4,5.698,1
581,21,119.362,5,5,12.881,1
581,22,132.961,5,5,8.277,1
581,23,141.944,2,2,18.56,1
581,24,161.209,2,2,12.039,1
581,25,173.958,1,1,23.796,1
581,26,198.456,5,5,43.769,1
581,27,242.936,4,4,16.096,1
581,28,259.735,3,3,32.745,1
581,29,293.182,3,3,17.63,1
581,30,311.514,4,3,10.521,0
581,31,322.746,1,1,11.444,1
581,32,334.895,4,1,18.55,0
581,33,354.16,2,2,41.76,1
581,34,396.624,3,5,6.986,0
581,35,404.323,5,5,20.608,1
583,6,5.788,1,1,4.09,1
583,7,10.587,1,1,4.471,1
583,8,15.77,3,3,4.124,1
583,9,20.603,5,5,6.035,1
583,10,27.353,5,5,6.965,1
583,11,35.035,5,5,3.905,1
583,12,39.652,2,2,5.953,1
583,13,46.318,3,3,5.119,1
583,14,52.151,1,1,5.577,1
583,15,58.433,2,2,9.578,1
583,16,68.716,4,4,8.055,1
583,17,77.482,3,3,14.577,1
583,18,92.764,1,1,5.161,1
583,19,98.63,1,1,4.846,1
583,20,104.18,4,4,16.286,1
583,21,121.179,5,5,8.948,1
583,22,130.828,5,5,7.68,1
583,23,139.21,2,2,13.845,1
583,24,153.759,2,2,10.347,1
583,25,164.808,1,1,9.239,1
583,26,174.758,5,5,21.477,1
583,27,196.939,4,4,16.824,1
583,28,214.471,3,1,31.641,0
583,29,246.819,3,3,14.647,1
583,30,262.167,4,1,62.079,0
583,31,324.962,1,1,49.637,1
583,32,375.308,4,4,16.764,1
583,33,392.774,2,4,21.898,0
583,34,415.389,3,3,27.942,1
583,35,444.036,5,5,31.554,1
584,6,4.004,1,1,6.188,1
584,7,10.903,1,1,3.143,1
584,8,14.753,3,3,3.036,1
584,9,18.502,5,5,4.763,1
584,10,23.969,5,5,4.215,1
584,11,28.902,5,5,3.067,1
584,12,32.685,2,2,4.235,1
584,13,37.634,3,3,3.898,1
584,14,42.234,1,1,5.121,1
584,15,48.067,2,2,3.558,1
584,16,52.333,4,4,7.337,1
584,17,60.382,3,3,10.348,1
584,18,71.448,1,1,10.21,1
584,19,82.364,1,1,5.169,1
584,20,88.247,4,4,14.186,1
584,21,103.146,5,5,22.452,1
584,22,126.311,5,5,16.123,1
584,23,143.143,2,2,12.352,1
584,24,156.208,2,4,10.651,0
584,25,167.574,1,1,18.887,1
584,26,187.172,5,5,15.107,1
584,27,202.988,4,4,8.071,1
584,28,211.77,3,3,24.539,1
584,29,237.018,3,3,17.596,1
584,30,255.317,4,2,79.741,0
584,31,335.761,1,1,41.765,1
584,32,378.241,4,2,5.143,0
584,33,384.09,2,3,57.854,0
584,34,442.652,3,3,62.192,1
584,35,505.547,5,5,50.019,1
585,6,3.457,1,1,3.458,1
585,7,7.624,1,1,2.266,1
585,8,10.607,3,3,1.881,1
585,9,13.19,5,5,3.163,1
585,10,17.056,5,5,6.639,1
585,11,24.406,5,5,2.899,1
585,12,28.022,2,2,3.227,1
585,13,31.955,3,3,4.482,1
585,14,37.138,1,1,6.876,1
585,15,44.721,2,2,3.732,1
585,16,49.154,4,4,5.104,1
585,17,54.97,3,5,4.152,0
585,18,59.837,1,4,3.271,0
585,19,63.819,1,1,17.725,1
585,20,82.251,4,4,8.969,1
585,21,91.934,5,5,4.96,1
585,22,97.6,5,3,4.876,0
585,23,103.183,2,1,4.776,0
585,24,108.666,2,2,8.274,1
585,25,117.649,1,1,9.624,1
585,26,127.981,5,5,14.354,1
585,27,143.047,4,4,11.303,1
585,28,155.062,3,3,9.655,1
585,29,165.428,3,3,15.366,1
585,30,181.51,4,4,16.072,1
585,31,198.293,1,2,4.367,0
585,32,203.375,4,5,14.635,0
585,33,218.724,2,1,4.503,0
585,34,223.941,3,4,3.656,0
585,35,228.307,5,2,18.222,0
586,6,3.319,1,1,3.264,1
586,7,7.286,1,1,2.266,1
586,8,10.269,3,3,1.904,1
586,9,12.885,5,5,2.572,1
586,10,16.168,5,5,2.91,1
586,11,19.785,5,5,2.457,1
586,12,22.951,2,2,5.383,1
586,13,29.051,3,3,4.376,1
586,14,34.134,1,1,3.317,1
586,15,38.167,2,2,2.5,1
586,16,41.383,4,4,2.664,1
586,17,44.749,3,3,3.228,1
586,18,48.682,1,1,1.441,1
586,19,50.832,1,1,3.195,1
586,20,54.732,4,4,8.049,1
586,21,63.498,5,5,6.049,1
586,22,70.264,5,5,4.729,1
586,23,75.697,2,2,5.299,1
586,24,81.713,2,2,3.864,1
586,25,86.28,1,1,5.749,1
586,26,92.746,5,5,7.947,1
586,27,101.395,4,4,9.559,1
586,28,111.661,3,3,12.751,1
586,29,125.127,3,4,6.971,0
586,30,132.809,4,2,10.559,0
586,31,144.075,1,5,13.511,0
586,32,158.291,4,3,5.114,0
586,33,164.107,2,5,12.994,0
586,34,177.806,3,4,11.011,0
586,35,189.522,5,4,17.254,0
587,6,3.978,1,1,2.853,1
587,7,7.543,1,1,2.667,1
587,8,10.924,3,3,2.293,1
587,9,13.922,5,5,2.944,1
587,10,17.57,5,5,5.651,1
587,11,23.932,5,5,3.513,1
587,12,28.163,2,2,5.801,1
587,13,34.675,3,3,3.521,1
587,14,38.906,1,1,2.538,1
587,15,42.154,2,2,3.471,1
587,16,46.334,4,4,3.318,1
587,17,50.365,3,3,5.348,1
587,18,56.428,1,1,4.854,1
587,19,61.991,1,1,3.609,1
587,20,66.305,4,4,8.643,1
587,21,75.649,5,5,8.141,1
587,22,84.493,5,5,9.238,1
587,23,94.436,2,2,7.572,1
587,24,102.714,2,2,6.491,1
587,25,109.91,1,5,7.121,0
587,26,117.738,5,5,13.296,1
587,27,131.745,4,4,14.744,1
587,28,147.202,3,3,26.173,1
587,29,174.085,3,3,11.613,1
587,30,186.41,4,4,13.985,1
587,31,201.101,1,5,23.359,0
587,32,225.168,4,4,11.631,1
587,33,237.51,2,3,33.984,0
587,34,272.204,3,5,62.499,0
587,35,335.413,5,1,35.296,0
588,6,6.12,1,1,6.001,1
588,7,12.836,1,1,4.827,1
588,8,18.369,3,3,3.212,1
588,9,22.285,5,5,4.596,1
588,10,27.585,5,5,8.094,1
588,11,36.384,5,5,5.065,1
588,12,42.15,2,2,6.832,1
588,13,49.683,3,3,7.056,1
588,14,57.449,1,1,6.541,1
588,15,64.698,2,2,5.328,1
588,16,70.731,4,4,7.043,1
588,17,78.481,3,3,27.862,1
588,18,107.045,1,1,5.275,1
588,19,113.028,1,1,10.636,1
588,20,124.377,4,4,19.171,1
588,21,144.259,5,5,9.633,1
588,22,154.608,5,5,9.215,1
588,23,164.524,2,3,14.555,0
588,24,179.789,2,2,22.17,1
588,25,202.671,1,5,11.561,0
588,26,214.937,5,5,13.41,1
588,27,229.052,4,4,9.584,1
588,28,239.351,3,3,37.316,1
588,29,277.382,3,3,40.366,1
588,30,318.462,4,5,24.042,0
588,31,343.21,1,1,36.336,1
588,32,380.257,4,2,26.657,0
588,33,407.622,2,4,14.941,0
588,34,423.27,3,4,21.027,0
588,35,445.002,5,5,23.549,1
589,6,5.586,1,1,3.582,1
589,7,9.883,1,1,3.793,1
589,8,14.38,3,3,3.957,1
589,9,19.044,5,5,6.133,1
589,10,25.89,5,5,6.337,1
589,11,32.935,5,5,3.593,1
589,12,37.232,2,2,3.265,1
589,13,41.213,3,3,12.157,1
589,14,54.072,1,1,4.991,1
589,15,59.768,2,2,8.28,1
589,16,68.762,4,4,5.084,1
589,17,74.558,3,3,7.981,1
589,18,83.253,1,1,7.815,1
589,19,91.781,1,1,7.719,1
589,20,100.209,4,4,10.478,1
589,21,111.401,5,5,8.783,1
589,22,120.895,5,3,5.033,0
589,23,126.642,2,2,11.625,1
589,24,138.984,2,2,14.423,1
589,25,154.124,1,1,6.713,1
589,26,161.553,5,3,19.699,0
589,27,181.956,4,4,19.306,1
589,28,201.977,3,3,17.731,1
589,29,220.415,3,3,11.532,1
589,30,232.657,4,1,21.537,0
589,31,254.909,1,3,25.872,0
589,32,281.492,4,2,11.869,0
589,33,294.067,2,5,58.724,0
589,34,353.496,3,2,20.873,0
589,35,375.082,5,4,40.66,0
590,6,4.325,1,1,5.582,1
590,7,10.625,1,1,3.207,1
590,8,14.541,3,3,3.358,1
590,9,18.608,5,5,4.494,1
590,10,23.807,5,5,7.198,1
590,11,31.707,5,5,3.163,1
590,12,35.573,2,2,3.755,1
590,13,40.039,3,3,7.604,1
590,14,48.355,1,1,4.085,1
590,15,53.155,2,2,4.574,1
590,16,58.438,4,4,9.013,1
590,17,68.154,3,5,4.344,0
590,18,73.203,1,4,3.716,0
590,19,77.636,1,1,5.454,1
590,20,83.803,4,4,15.848,1
590,21,100.368,5,5,8.868,1
590,22,109.95,5,5,15.873,1
590,23,126.533,2,2,11.415,1
590,24,138.665,2,2,9.032,1
590,25,148.414,1,1,6.842,1
590,26,155.964,5,5,20.408,1
590,27,177.079,4,4,33.044,1
590,28,210.826,3,3,63.729,1
590,29,275.271,3,3,16.659,1
590,30,292.636,4,3,33.591,0
590,31,326.933,1,3,49.938,0
590,32,377.58,4,1,25.902,0
590,33,404.194,2,2,74.853,1
590,34,479.755,3,5,35.34,0
590,35,515.802,5,5,52.845,1
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN,NaN
593,6,4.342,1,1,2.899,1
593,7,7.956,1,1,2.731,1
593,8,11.404,3,3,2.107,1
593,9,14.219,5,5,4.425,1
593,10,19.349,5,5,3.717,1
593,11,23.779,5,5,4.282,1
593,12,28.776,2,2,6.163,1
593,13,35.655,3,3,4.987,1
593,14,41.351,1,1,4.126,1
593,15,46.182,2,2,5.561,1
593,16,52.444,4,4,7.044,1
593,17,60.206,3,3,6.262,1
593,18,67.185,1,1,4.721,1
593,19,72.614,1,1,5.492,1
593,20,78.81,4,4,6.965,1
593,21,86.489,5,5,15.318,1
593,22,102.512,5,3,11.149,0
593,23,114.371,2,2,12.078,1
593,24,127.163,2,2,13.298,1
593,25,141.17,1,1,10.112,1
593,26,151.996,5,1,7.329,0
593,27,160.041,4,4,11.471,1
593,28,172.217,3,3,6.171,1
593,29,179.096,3,3,12.593,1
593,30,192.404,4,1,33.344,0
593,31,226.465,1,3,46.484,0
593,32,273.651,4,4,43.787,1
593,33,318.156,2,2,46.473,1
593,34,365.342,3,4,37.645,0
593,35,403.7,5,2,24.826,0
594,6,6.018,1,1,7.068,1
594,7,13.801,1,1,5.136,1
594,8,19.65,3,3,8.994,1
594,9,29.35,5,5,7.336,1
594,10,37.399,5,5,7.584,1
594,11,45.698,5,5,7.987,1
594,12,54.398,2,2,5.73,1
594,13,60.83,3,3,11.299,1
594,14,72.846,1,1,10.582,1
594,15,84.145,2,2,6.979,1
594,16,91.828,4,4,13.192,1
594,17,105.727,3,3,8.161,1
594,18,114.593,1,1,5.365,1
594,19,120.676,1,1,8.5,1
594,20,129.892,4,4,12.817,1
594,21,143.424,5,5,15.457,1
594,22,159.589,5,5,9.73,1
594,23,170.022,2,2,14.131,1
594,24,184.854,2,2,8.66,1
594,25,194.22,1,1,12.989,1
594,26,207.919,5,5,36.573,1
594,27,245.199,4,4,8.019,1
594,28,253.932,3,1,18.285,0
594,29,272.93,3,3,22.261,1
594,30,295.895,4,4,47.215,1
594,31,343.825,1,1,93.264,1
594,32,437.801,4,4,24.46,1
594,33,462.965,2,2,50.001,1
594,34,513.678,3,4,32.87,0
594,35,547.258,5,4,98.959,0
595,6,4.062,1,1,3.435,1
595,7,8.209,1,1,2.219,1
595,8,11.141,3,3,2.593,1
595,9,14.438,5,5,4.578,1
595,10,19.718,5,5,3.435,1
595,11,23.866,5,5,2.964,1
595,12,27.547,2,2,3.901,1
595,13,32.16,3,3,5.117,1
595,14,37.99,1,1,4.044,1
595,15,42.737,2,2,3.646,1
595,16,47.101,4,4,6.111,1
595,17,53.93,3,3,5.972,1
595,18,60.609,1,1,3.824,1
595,19,65.139,1,1,4.674,1
595,20,70.519,4,4,7.183,1
595,21,78.414,5,1,4.57,0
595,22,83.694,5,5,7.524,1
595,23,91.922,2,2,17.571,1
595,24,110.21,2,2,16.357,1
595,25,127.282,1,1,10.593,1
595,26,138.591,5,5,11.286,1
595,27,150.584,4,4,45.65,1
595,28,196.937,3,3,37.118,1
595,29,234.763,3,3,17.999,1
595,30,253.467,4,1,54.274,0
595,31,308.448,1,5,39.422,0
595,32,348.572,4,3,7.744,0
595,33,357.033,2,2,74.303,1
595,34,432.052,3,4,85.958,0
595,35,518.712,5,3,48.521,0
596,6,4.202,1,1,3.145,1
596,7,8.052,1,1,3.076,1
596,8,11.835,3,3,3.402,1
596,9,15.951,5,5,4.543,1
596,10,21.2,5,5,3.997,1
596,11,25.9,5,5,3.192,1
596,12,29.8,2,1,4.652,0
596,13,35.166,3,3,5.433,1
596,14,41.316,1,1,4.095,1
596,15,46.115,2,2,5.543,1
596,16,52.365,4,4,7.842,1
596,17,60.914,3,3,9.92,1
596,18,71.547,1,1,3.363,1
596,19,75.613,1,1,25.588,1
596,20,101.911,4,4,9.552,1
596,21,112.177,5,5,4.927,1
596,22,117.81,5,5,12.033,1
596,23,130.559,2,2,5.016,1
596,24,136.292,2,2,12.908,1
596,25,149.908,1,5,19.806,0
596,26,170.423,5,5,20.537,1
596,27,191.671,4,4,9.428,1
596,28,201.804,3,1,23.922,0
596,29,226.436,3,3,20.277,1
596,30,247.417,4,1,32.747,0
596,31,280.882,1,1,23.759,1
596,32,305.346,4,2,14.393,0
596,33,320.445,2,3,13.792,0
596,34,334.944,3,4,14.291,0
596,35,349.943,5,3,10.862,0
597,6,5.008,1,1,5.5,1
597,7,11.225,1,1,2.631,1
597,8,14.558,3,3,3.339,1
597,9,18.607,5,5,3.953,1
597,10,23.274,5,5,4.683,1
597,11,28.673,5,5,3.213,1
597,12,32.589,2,2,5.41,1
597,13,38.706,3,3,5.987,1
597,14,45.405,1,1,5.636,1
597,15,51.755,2,2,3.55,1
597,16,56.021,4,4,3.998,1
597,17,60.721,3,5,5.665,0
597,18,67.087,1,1,2.594,1
597,19,70.387,1,1,14.903,1
597,20,86.002,4,4,7.53,1
597,21,94.235,5,5,7.764,1
597,22,102.701,5,3,13.837,0
597,23,117.25,2,2,7.878,1
597,24,125.832,2,2,8.519,1
597,25,135.065,1,5,9.123,0
597,26,144.897,5,5,15.383,1
597,27,160.996,4,4,19.987,1
597,28,181.695,3,3,25.212,1
597,29,207.609,3,3,20.37,1
597,30,228.691,4,1,26.187,0
597,31,255.589,1,4,26.104,0
597,32,282.403,4,2,10.525,0
597,33,293.636,2,4,24.276,0
597,34,318.617,3,2,15.412,0
597,35,334.733,5,3,38.522,0
